datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_06_35.010,1.770700,28.335,1.625900,24.344,1.619600,24.173,1.713100,26.732
2026_05_08_20_06_36.009,1.771300,28.352,1.628300,24.409,1.619900,24.181,1.712700,26.721
2026_05_08_20_06_37.000,1.771700,28.363,1.628900,24.426,1.619600,24.173,1.712700,26.721
2026_05_08_20_06_38.011,1.772100,28.375,1.628300,24.409,1.619500,24.170,1.712800,26.724
2026_05_08_20_06_39.000,1.772400,28.383,1.628100,24.404,1.619300,24.165,1.712700,26.721
2026_05_08_20_06_40.001,1.772700,28.391,1.628900,24.426,1.619600,24.173,1.713100,26.732
2026_05_08_20_06_41.004,1.772800,28.394,1.630000,24.455,1.619900,24.181,1.713300,26.738
2026_05_08_20_06_42.005,1.773500,28.414,1.631900,24.507,1.620400,24.195,1.713500,26.743
2026_05_08_20_06_43.000,1.773700,28.419,1.633300,24.545,1.620900,24.208,1.713900,26.754
2026_05_08_20_06_44.009,1.773700,28.419,1.635300,24.600,1.620800,24.206,1.714100,26.760
2026_05_08_20_06_45.005,1.774000,28.428,1.636500,24.632,1.621100,24.214,1.714700,26.776
2026_05_08_20_06_46.009,1.774300,28.436,1.637700,24.665,1.621900,24.235,1.715200,26.790
2026_05_08_20_06_47.000,1.774900,28.453,1.641100,24.757,1.622300,24.246,1.716000,26.812
2026_05_08_20_06_48.004,1.775100,28.459,1.640700,24.747,1.623100,24.268,1.716700,26.832
2026_05_08_20_06_49.008,1.775600,28.473,1.637300,24.654,1.623600,24.282,1.716700,26.832
2026_05_08_20_06_50.000,1.775700,28.476,1.635300,24.600,1.623900,24.290,1.716800,26.834
2026_05_08_20_06_51.000,1.776000,28.484,1.634300,24.572,1.624300,24.301,1.716800,26.834
2026_05_08_20_06_52.004,1.776800,28.506,1.632700,24.529,1.624400,24.303,1.716800,26.834
2026_05_08_20_06_53.000,1.777100,28.515,1.631300,24.491,1.624700,24.311,1.717300,26.848
2026_05_08_20_06_54.007,1.776900,28.509,1.629600,24.445,1.625100,24.322,1.717900,26.865
2026_05_08_20_06_55.001,1.777200,28.518,1.628400,24.412,1.625200,24.325,1.718400,26.879
2026_05_08_20_06_56.002,1.777600,28.529,1.628300,24.409,1.625600,24.336,1.718900,26.893
2026_05_08_20_06_57.000,1.778100,28.543,1.628400,24.412,1.626000,24.347,1.719200,26.901
2026_05_08_20_06_58.004,1.778400,28.551,1.627300,24.382,1.626400,24.358,1.719500,26.909
2026_05_08_20_06_59.000,1.778700,28.560,1.626500,24.360,1.626900,24.371,1.719300,26.904
2026_05_08_20_07_00.000,1.779100,28.571,1.626100,24.349,1.627100,24.377,1.719500,26.909
2026_05_08_20_07_01.009,1.779300,28.577,1.626400,24.358,1.627300,24.382,1.719900,26.920
2026_05_08_20_07_02.003,1.780000,28.596,1.628400,24.412,1.627600,24.390,1.720700,26.942
2026_05_08_20_07_03.000,1.780100,28.599,1.628000,24.401,1.628100,24.404,1.720400,26.934
2026_05_08_20_07_04.010,1.780500,28.610,1.628100,24.404,1.628400,24.412,1.720500,26.937
2026_05_08_20_07_05.006,1.780900,28.622,1.629700,24.447,1.628300,24.409,1.720500,26.937
2026_05_08_20_07_06.000,1.780900,28.622,1.630900,24.480,1.628300,24.409,1.720800,26.945
2026_05_08_20_07_07.006,1.781200,28.630,1.633300,24.545,1.628700,24.420,1.721500,26.964
2026_05_08_20_07_08.006,1.781700,28.644,1.634900,24.589,1.629200,24.434,1.722400,26.989
2026_05_08_20_07_09.000,1.782300,28.661,1.635300,24.600,1.629900,24.453,1.722700,26.998
2026_05_08_20_07_10.009,1.782700,28.672,1.635300,24.600,1.630000,24.455,1.722700,26.998
2026_05_08_20_07_11.000,1.782800,28.675,1.635200,24.597,1.630800,24.477,1.722500,26.992
2026_05_08_20_07_12.000,1.782900,28.678,1.635700,24.610,1.631300,24.491,1.722800,27.000
2026_05_08_20_07_13.000,1.783200,28.686,1.634400,24.575,1.631600,24.499,1.722800,27.000
2026_05_08_20_07_14.005,1.783700,28.700,1.633500,24.551,1.631500,24.496,1.723600,27.023
2026_05_08_20_07_15.000,1.783900,28.706,1.633100,24.540,1.631300,24.491,1.724500,27.048
2026_05_08_20_07_16.006,1.784300,28.717,1.632100,24.512,1.630900,24.480,1.724700,27.053
2026_05_08_20_07_17.000,1.784400,28.720,1.631500,24.496,1.631100,24.485,1.724500,27.048
2026_05_08_20_07_18.001,1.784800,28.731,1.630900,24.480,1.630900,24.480,1.724300,27.042
2026_05_08_20_07_19.006,1.785100,28.740,1.631700,24.502,1.630900,24.480,1.724800,27.056
2026_05_08_20_07_20.006,1.785100,28.740,1.632500,24.523,1.630300,24.464,1.725600,27.078
2026_05_08_20_07_21.000,1.785600,28.754,1.632700,24.529,1.629700,24.447,1.725700,27.081
2026_05_08_20_07_22.001,1.786000,28.765,1.632900,24.534,1.629900,24.453,1.725500,27.075
2026_05_08_20_07_23.004,1.786400,28.777,1.631700,24.502,1.630500,24.469,1.725900,27.086
2026_05_08_20_07_24.006,1.786800,28.788,1.631200,24.488,1.631600,24.499,1.726300,27.097
2026_05_08_20_07_25.000,1.787100,28.796,1.629700,24.447,1.632000,24.510,1.727600,27.134
2026_05_08_20_07_26.009,1.787300,28.802,1.630100,24.458,1.632500,24.523,1.728100,27.147
2026_05_08_20_07_27.004,1.788000,28.822,1.630400,24.466,1.633100,24.540,1.728100,27.147
2026_05_08_20_07_28.005,1.788100,28.824,1.629100,24.431,1.633500,24.551,1.728000,27.145
2026_05_08_20_07_29.011,1.788000,28.822,1.628900,24.426,1.634800,24.586,1.728400,27.156
2026_05_08_20_07_30.007,1.788300,28.830,1.628400,24.412,1.635200,24.597,1.729100,27.175
2026_05_08_20_07_31.009,1.788800,28.844,1.628100,24.404,1.635500,24.605,1.729600,27.189
2026_05_08_20_07_32.000,1.788700,28.841,1.628100,24.404,1.635900,24.616,1.729300,27.181
2026_05_08_20_07_33.000,1.788900,28.847,1.628100,24.404,1.636000,24.619,1.729600,27.189
2026_05_08_20_07_34.000,1.789600,28.867,1.628700,24.420,1.635900,24.616,1.730000,27.200
2026_05_08_20_07_35.006,1.790000,28.878,1.630800,24.477,1.635700,24.610,1.729700,27.192
2026_05_08_20_07_36.000,1.790000,28.878,1.632100,24.512,1.636000,24.619,1.730300,27.208
2026_05_08_20_07_37.000,1.790300,28.886,1.631700,24.502,1.636300,24.627,1.730400,27.211
2026_05_08_20_07_38.008,1.790500,28.892,1.631500,24.496,1.636700,24.638,1.731100,27.231
2026_05_08_20_07_39.001,1.790900,28.903,1.633300,24.545,1.636700,24.638,1.731500,27.242
2026_05_08_20_07_40.007,1.791200,28.912,1.634900,24.589,1.637300,24.654,1.731700,27.247
2026_05_08_20_07_41.001,1.791500,28.920,1.635300,24.600,1.638000,24.673,1.732000,27.256
2026_05_08_20_07_42.011,1.792100,28.937,1.634700,24.583,1.638100,24.676,1.732400,27.267
2026_05_08_20_07_43.000,1.792400,28.946,1.633900,24.561,1.637700,24.665,1.732800,27.278
2026_05_08_20_07_44.000,1.792800,28.957,1.633200,24.542,1.637900,24.670,1.732700,27.275
2026_05_08_20_07_45.000,1.793100,28.965,1.631700,24.502,1.638500,24.687,1.732700,27.275
2026_05_08_20_07_46.000,1.793200,28.968,1.630500,24.469,1.638900,24.698,1.732500,27.269
2026_05_08_20_07_47.001,1.793600,28.980,1.630700,24.474,1.639100,24.703,1.733500,27.297
2026_05_08_20_07_48.000,1.793600,28.980,1.631100,24.485,1.639700,24.719,1.733300,27.292
2026_05_08_20_07_49.001,1.794100,28.994,1.631100,24.485,1.639900,24.725,1.733500,27.297
2026_05_08_20_07_50.006,1.794400,29.002,1.631600,24.499,1.640100,24.730,1.733900,27.308
2026_05_08_20_07_51.008,1.794800,29.013,1.632400,24.521,1.640900,24.752,1.734400,27.322
2026_05_08_20_07_52.005,1.794800,29.013,1.632800,24.532,1.641500,24.768,1.734800,27.333
2026_05_08_20_07_53.012,1.795500,29.033,1.632800,24.532,1.642300,24.790,1.735200,27.344
2026_05_08_20_07_54.000,1.795700,29.039,1.632300,24.518,1.643100,24.812,1.735900,27.364
2026_05_08_20_07_55.000,1.796300,29.056,1.631700,24.502,1.643500,24.823,1.736100,27.369
2026_05_08_20_07_56.000,1.796500,29.061,1.631200,24.488,1.643500,24.823,1.736000,27.367
2026_05_08_20_07_57.002,1.796700,29.067,1.630800,24.477,1.643600,24.826,1.736800,27.389
2026_05_08_20_07_58.000,1.796500,29.061,1.630500,24.469,1.643600,24.826,1.737200,27.400
2026_05_08_20_07_59.000,1.796700,29.067,1.629300,24.436,1.643500,24.823,1.736800,27.389
2026_05_08_20_08_00.002,1.796900,29.073,1.630400,24.466,1.643900,24.834,1.736700,27.386
2026_05_08_20_08_01.006,1.797300,29.084,1.632300,24.518,1.644300,24.845,1.737200,27.400
2026_05_08_20_08_02.007,1.797900,29.101,1.633300,24.545,1.645200,24.869,1.737200,27.400
2026_05_08_20_08_03.000,1.797900,29.101,1.633700,24.556,1.645700,24.883,1.737900,27.420
2026_05_08_20_08_04.007,1.798000,29.104,1.633100,24.540,1.646000,24.891,1.738000,27.422
2026_05_08_20_08_05.005,1.798400,29.115,1.632900,24.534,1.645900,24.888,1.738900,27.447
2026_05_08_20_08_06.009,1.798900,29.129,1.634800,24.586,1.645200,24.869,1.739500,27.464
2026_05_08_20_08_07.000,1.799100,29.135,1.640500,24.741,1.644400,24.847,1.739700,27.470
2026_05_08_20_08_08.000,1.799300,29.141,1.642300,24.790,1.644500,24.850,1.740800,27.500
2026_05_08_20_08_09.007,1.799500,29.146,1.640800,24.749,1.644800,24.858,1.741300,27.514
2026_05_08_20_08_10.000,1.799900,29.158,1.640900,24.752,1.645600,24.880,1.741200,27.511
2026_05_08_20_08_11.007,1.800400,29.172,1.640000,24.727,1.645700,24.883,1.740700,27.497
2026_05_08_20_08_12.002,1.801100,29.191,1.638400,24.684,1.646800,24.913,1.740900,27.503
2026_05_08_20_08_13.000,1.801300,29.197,1.638000,24.673,1.647300,24.926,1.741200,27.511
2026_05_08_20_08_14.006,1.801700,29.208,1.636500,24.632,1.647700,24.937,1.742000,27.534
2026_05_08_20_08_15.008,1.801700,29.208,1.634300,24.572,1.648000,24.945,1.742400,27.545
2026_05_08_20_08_16.005,1.801700,29.208,1.632700,24.529,1.648900,24.970,1.742100,27.536
2026_05_08_20_08_17.004,1.802000,29.217,1.630700,24.474,1.649300,24.981,1.742800,27.556
2026_05_08_20_08_18.006,1.802000,29.217,1.628800,24.423,1.649600,24.989,1.743600,27.578
2026_05_08_20_08_19.009,1.802700,29.237,1.627500,24.387,1.649900,24.997,1.743600,27.578
2026_05_08_20_08_20.002,1.803100,29.248,1.627300,24.382,1.650000,25.000,1.744100,27.592
2026_05_08_20_08_21.000,1.803100,29.248,1.628300,24.409,1.649700,24.992,1.744100,27.592
2026_05_08_20_08_22.002,1.803500,29.259,1.632300,24.518,1.649200,24.978,1.743900,27.586
2026_05_08_20_08_23.000,1.804000,29.274,1.634400,24.575,1.648800,24.967,1.744400,27.600
2026_05_08_20_08_24.009,1.804500,29.288,1.634700,24.583,1.649100,24.975,1.745100,27.620
2026_05_08_20_08_25.004,1.804900,29.299,1.638700,24.692,1.649200,24.978,1.744800,27.612
2026_05_08_20_08_26.005,1.804900,29.299,1.647200,24.924,1.649500,24.986,1.745300,27.625
2026_05_08_20_08_27.008,1.804500,29.288,1.654400,25.120,1.649600,24.989,1.745700,27.637
2026_05_08_20_08_28.004,1.804900,29.299,1.656100,25.166,1.649900,24.997,1.745900,27.642
2026_05_08_20_08_29.000,1.805300,29.310,1.656700,25.183,1.650000,25.000,1.745700,27.637
2026_05_08_20_08_30.000,1.805700,29.322,1.656800,25.186,1.650800,25.022,1.746000,27.645
2026_05_08_20_08_31.000,1.805600,29.319,1.654400,25.120,1.651500,25.041,1.746000,27.645
2026_05_08_20_08_32.000,1.805700,29.322,1.654400,25.120,1.651300,25.035,1.746300,27.653
2026_05_08_20_08_33.006,1.806100,29.333,1.655200,25.142,1.651900,25.052,1.746800,27.667
2026_05_08_20_08_34.006,1.806400,29.341,1.652300,25.063,1.652800,25.076,1.747300,27.681
2026_05_08_20_08_35.009,1.806800,29.353,1.648300,24.954,1.653300,25.090,1.746900,27.670
2026_05_08_20_08_36.004,1.807200,29.364,1.647600,24.935,1.654000,25.109,1.747100,27.676
2026_05_08_20_08_37.000,1.807600,29.376,1.646500,24.905,1.654500,25.123,1.747200,27.678
2026_05_08_20_08_38.000,1.808300,29.395,1.643200,24.815,1.654400,25.120,1.747200,27.678
2026_05_08_20_08_39.010,1.808100,29.390,1.640400,24.738,1.654300,25.117,1.747700,27.692
2026_05_08_20_08_40.000,1.808500,29.401,1.638800,24.695,1.654800,25.131,1.748000,27.701
2026_05_08_20_08_41.000,1.808800,29.410,1.636800,24.640,1.655100,25.139,1.748100,27.703
2026_05_08_20_08_42.007,1.809300,29.424,1.635700,24.610,1.655100,25.139,1.747900,27.698
2026_05_08_20_08_43.001,1.809900,29.441,1.639500,24.714,1.654800,25.131,1.747700,27.692
2026_05_08_20_08_44.009,1.810100,29.446,1.643300,24.817,1.654700,25.128,1.748800,27.723
2026_05_08_20_08_45.000,1.809700,29.435,1.648500,24.959,1.655200,25.142,1.750000,27.756
2026_05_08_20_08_46.008,1.809900,29.441,1.650900,25.025,1.655600,25.153,1.750700,27.776
2026_05_08_20_08_47.000,1.810400,29.455,1.651600,25.044,1.655600,25.153,1.750500,27.770
2026_05_08_20_08_48.009,1.810500,29.458,1.652100,25.057,1.655600,25.153,1.750800,27.779
2026_05_08_20_08_49.007,1.810800,29.466,1.657100,25.194,1.655300,25.145,1.751100,27.787
2026_05_08_20_08_50.002,1.810800,29.466,1.659900,25.270,1.656100,25.166,1.750900,27.782
2026_05_08_20_08_51.004,1.811200,29.478,1.658000,25.218,1.657200,25.197,1.751200,27.790
2026_05_08_20_08_52.000,1.811500,29.486,1.655700,25.156,1.658000,25.218,1.751500,27.798
2026_05_08_20_08_53.000,1.811900,29.497,1.652900,25.079,1.658800,25.240,1.751900,27.809
2026_05_08_20_08_54.012,1.812400,29.512,1.652300,25.063,1.659900,25.270,1.752100,27.815
2026_05_08_20_08_55.000,1.812700,29.520,1.651900,25.052,1.661100,25.303,1.752100,27.815
2026_05_08_20_08_56.000,1.812700,29.520,1.652400,25.065,1.661200,25.306,1.752700,27.832
2026_05_08_20_08_57.006,1.813300,29.537,1.654900,25.134,1.661300,25.309,1.752700,27.832
2026_05_08_20_08_58.007,1.813600,29.546,1.656900,25.188,1.661700,25.320,1.753200,27.846
2026_05_08_20_08_59.000,1.814000,29.557,1.655900,25.161,1.661900,25.325,1.753100,27.843
2026_05_08_20_09_00.009,1.814300,29.566,1.653500,25.096,1.662300,25.336,1.753200,27.846
2026_05_08_20_09_01.001,1.815100,29.588,1.651300,25.035,1.662300,25.336,1.753300,27.849
2026_05_08_20_09_02.007,1.815100,29.588,1.649900,24.997,1.662400,25.339,1.753200,27.846
2026_05_08_20_09_03.009,1.815200,29.591,1.653100,25.085,1.662000,25.328,1.753900,27.865
2026_05_08_20_09_04.000,1.815500,29.600,1.657900,25.216,1.661900,25.325,1.754700,27.888
2026_05_08_20_09_05.000,1.815600,29.603,1.660800,25.295,1.662000,25.328,1.755300,27.904
2026_05_08_20_09_06.001,1.816100,29.617,1.663500,25.369,1.662100,25.330,1.755100,27.899
2026_05_08_20_09_07.006,1.816700,29.634,1.667300,25.473,1.662400,25.339,1.755500,27.910
2026_05_08_20_09_08.003,1.817100,29.645,1.670400,25.558,1.662900,25.352,1.755200,27.902
2026_05_08_20_09_09.001,1.817300,29.651,1.668700,25.511,1.662800,25.350,1.754800,27.890
2026_05_08_20_09_10.005,1.817300,29.651,1.666300,25.445,1.662800,25.350,1.755100,27.899
2026_05_08_20_09_11.000,1.817600,29.659,1.664300,25.391,1.662800,25.350,1.755500,27.910
2026_05_08_20_09_12.003,1.817600,29.659,1.663200,25.361,1.663100,25.358,1.756700,27.943
2026_05_08_20_09_13.009,1.817700,29.662,1.664300,25.391,1.663500,25.369,1.757300,27.960
2026_05_08_20_09_14.000,1.818300,29.679,1.663100,25.358,1.663500,25.369,1.757600,27.969
2026_05_08_20_09_15.009,1.818700,29.691,1.659500,25.259,1.664300,25.391,1.758400,27.991
2026_05_08_20_09_16.000,1.818800,29.693,1.659900,25.270,1.664700,25.402,1.759100,28.011
2026_05_08_20_09_17.008,1.819100,29.702,1.663900,25.380,1.664500,25.396,1.759100,28.011
2026_05_08_20_09_18.000,1.819600,29.716,1.665300,25.418,1.664800,25.404,1.758800,28.002
2026_05_08_20_09_19.000,1.819900,29.725,1.662300,25.336,1.664800,25.404,1.758500,27.994
2026_05_08_20_09_20.000,1.820100,29.730,1.662300,25.336,1.664800,25.404,1.758700,27.999
2026_05_08_20_09_21.004,1.820100,29.730,1.665900,25.434,1.665100,25.412,1.758700,27.999
2026_05_08_20_09_22.008,1.820800,29.750,1.673600,25.645,1.665300,25.418,1.758700,27.999
2026_05_08_20_09_23.000,1.821100,29.759,1.678400,25.777,1.665200,25.415,1.759500,28.022
2026_05_08_20_09_24.008,1.821500,29.770,1.678900,25.791,1.666000,25.437,1.759900,28.033
2026_05_08_20_09_25.019,1.821600,29.773,1.676800,25.733,1.666700,25.456,1.760500,28.050
2026_05_08_20_09_26.000,1.822000,29.785,1.676500,25.725,1.667500,25.478,1.760800,28.058
2026_05_08_20_09_27.010,1.822100,29.787,1.673600,25.645,1.668500,25.506,1.760700,28.055
2026_05_08_20_09_28.001,1.822700,29.804,1.669300,25.527,1.669700,25.538,1.761100,28.066
2026_05_08_20_09_29.000,1.822800,29.807,1.669900,25.544,1.670800,25.569,1.761600,28.080
2026_05_08_20_09_30.000,1.822900,29.810,1.665700,25.429,1.670700,25.566,1.762100,28.094
2026_05_08_20_09_31.000,1.823500,29.827,1.660900,25.298,1.670400,25.558,1.762300,28.100
2026_05_08_20_09_32.003,1.823700,29.833,1.657500,25.205,1.670100,25.549,1.762500,28.106
2026_05_08_20_09_33.007,1.823900,29.839,1.659200,25.251,1.670100,25.549,1.762900,28.117
2026_05_08_20_09_34.000,1.823500,29.827,1.663700,25.374,1.670400,25.558,1.763100,28.122
2026_05_08_20_09_35.000,1.824300,29.850,1.669300,25.527,1.670300,25.555,1.762900,28.117
2026_05_08_20_09_36.000,1.824700,29.861,1.671100,25.577,1.670100,25.549,1.763100,28.122
2026_05_08_20_09_37.000,1.824800,29.864,1.668300,25.500,1.669700,25.538,1.763500,28.134
2026_05_08_20_09_38.001,1.825100,29.873,1.668000,25.492,1.669700,25.538,1.763900,28.145
2026_05_08_20_09_39.003,1.825300,29.879,1.669200,25.525,1.669600,25.536,1.763900,28.145
2026_05_08_20_09_40.001,1.826000,29.899,1.670300,25.555,1.669900,25.544,1.764400,28.159
2026_05_08_20_09_41.006,1.826100,29.901,1.671700,25.593,1.670500,25.560,1.764500,28.162
2026_05_08_20_09_42.005,1.826500,29.913,1.674000,25.656,1.671900,25.599,1.764500,28.162
2026_05_08_20_09_43.000,1.826900,29.924,1.677500,25.752,1.672000,25.601,1.764300,28.156
2026_05_08_20_09_44.000,1.827600,29.944,1.683600,25.920,1.672100,25.604,1.764500,28.162
2026_05_08_20_09_45.000,1.827600,29.944,1.685300,25.966,1.671600,25.590,1.764400,28.159
2026_05_08_20_09_46.010,1.828000,29.956,1.684700,25.950,1.672000,25.601,1.764500,28.162
2026_05_08_20_09_47.001,1.828300,29.964,1.681100,25.851,1.672500,25.615,1.765200,28.181
2026_05_08_20_09_48.005,1.828500,29.970,1.679900,25.818,1.672800,25.623,1.765600,28.192
2026_05_08_20_09_49.000,1.828300,29.964,1.674000,25.656,1.673300,25.637,1.766700,28.223
2026_05_08_20_09_50.001,1.828400,29.967,1.668700,25.511,1.674000,25.656,1.767200,28.237
2026_05_08_20_09_51.000,1.828500,29.970,1.668800,25.514,1.674900,25.681,1.767100,28.234
2026_05_08_20_09_52.001,1.828900,29.981,1.671900,25.599,1.675200,25.689,1.767900,28.257
2026_05_08_20_09_53.002,1.829200,29.990,1.675200,25.689,1.675500,25.697,1.767500,28.246
2026_05_08_20_09_54.002,1.830000,30.013,1.677700,25.758,1.675600,25.700,1.767100,28.234
2026_05_08_20_09_55.008,1.830400,30.024,1.678500,25.780,1.675600,25.700,1.767200,28.237
2026_05_08_20_09_56.000,1.830400,30.024,1.676400,25.722,1.675900,25.708,1.767600,28.248
2026_05_08_20_09_57.000,1.830800,30.035,1.674400,25.667,1.676300,25.719,1.768000,28.260
2026_05_08_20_09_58.006,1.831200,30.047,1.674500,25.670,1.676000,25.711,1.768900,28.285
2026_05_08_20_09_59.009,1.831200,30.047,1.670700,25.566,1.676000,25.711,1.769900,28.313
2026_05_08_20_10_00.007,1.831300,30.050,1.667300,25.473,1.676000,25.711,1.770300,28.324
2026_05_08_20_10_01.007,1.831600,30.058,1.669500,25.533,1.676100,25.714,1.769500,28.302
2026_05_08_20_10_02.001,1.832000,30.070,1.670400,25.558,1.676000,25.711,1.770000,28.316
2026_05_08_20_10_03.005,1.832400,30.081,1.668400,25.503,1.675700,25.703,1.770400,28.327
2026_05_08_20_10_04.000,1.832800,30.093,1.668100,25.495,1.675700,25.703,1.770800,28.338
2026_05_08_20_10_05.009,1.832900,30.095,1.673300,25.637,1.675900,25.708,1.770400,28.327
2026_05_08_20_10_06.006,1.833500,30.113,1.676900,25.736,1.676700,25.730,1.770000,28.316
2026_05_08_20_10_07.004,1.833600,30.115,1.677500,25.752,1.677100,25.741,1.769900,28.313
2026_05_08_20_10_08.000,1.833700,30.118,1.678700,25.785,1.677100,25.741,1.770000,28.316
2026_05_08_20_10_09.000,1.834300,30.135,1.681500,25.862,1.677200,25.744,1.770000,28.316
2026_05_08_20_10_10.006,1.834500,30.141,1.680900,25.845,1.677100,25.741,1.770700,28.335
2026_05_08_20_10_11.000,1.834700,30.147,1.679100,25.796,1.677300,25.747,1.771100,28.347
2026_05_08_20_10_12.000,1.834900,30.153,1.678300,25.774,1.677700,25.758,1.771900,28.369
2026_05_08_20_10_13.007,1.835500,30.170,1.680100,25.823,1.677900,25.763,1.771900,28.369
2026_05_08_20_10_14.006,1.835900,30.181,1.683300,25.911,1.677500,25.752,1.771900,28.369
2026_05_08_20_10_15.000,1.836300,30.193,1.684100,25.933,1.677500,25.752,1.772000,28.372
2026_05_08_20_10_16.002,1.836500,30.198,1.683500,25.917,1.678300,25.774,1.772300,28.380
2026_05_08_20_10_17.001,1.836500,30.198,1.682700,25.895,1.679600,25.810,1.772900,28.397
2026_05_08_20_10_18.000,1.836500,30.198,1.678900,25.791,1.680900,25.845,1.773900,28.425
2026_05_08_20_10_19.008,1.836400,30.195,1.674800,25.678,1.681600,25.865,1.774500,28.442
2026_05_08_20_10_20.000,1.836800,30.207,1.670900,25.571,1.681100,25.851,1.774300,28.436
2026_05_08_20_10_21.000,1.837300,30.221,1.670800,25.569,1.680900,25.845,1.774100,28.431
2026_05_08_20_10_22.001,1.837300,30.221,1.671500,25.588,1.680800,25.843,1.774100,28.431
2026_05_08_20_10_23.006,1.837900,30.238,1.669900,25.544,1.681500,25.862,1.774000,28.428
2026_05_08_20_10_24.000,1.838100,30.244,1.670900,25.571,1.682000,25.876,1.774100,28.431
2026_05_08_20_10_25.000,1.838500,30.256,1.671600,25.590,1.682500,25.889,1.774900,28.453
2026_05_08_20_10_26.001,1.838500,30.256,1.672100,25.604,1.682700,25.895,1.774900,28.453
2026_05_08_20_10_27.003,1.838900,30.267,1.673100,25.632,1.682500,25.889,1.776000,28.484
2026_05_08_20_10_28.002,1.838900,30.267,1.672700,25.621,1.682500,25.889,1.776500,28.498
2026_05_08_20_10_29.000,1.839200,30.276,1.673100,25.632,1.682900,25.900,1.776300,28.492
2026_05_08_20_10_30.024,1.839100,30.273,1.668800,25.514,1.683300,25.911,1.776800,28.506
2026_05_08_20_10_31.008,1.839500,30.284,1.664000,25.382,1.683100,25.906,1.777600,28.529
2026_05_08_20_10_32.008,1.839900,30.296,1.664300,25.391,1.683300,25.911,1.778300,28.549
2026_05_08_20_10_33.000,1.840300,30.307,1.666500,25.451,1.683100,25.906,1.778800,28.563
2026_05_08_20_10_34.000,1.840000,30.299,1.667600,25.481,1.682700,25.895,1.780000,28.596
2026_05_08_20_10_35.005,1.840400,30.310,1.667200,25.470,1.683500,25.917,1.779900,28.594
2026_05_08_20_10_36.001,1.840500,30.313,1.669700,25.538,1.683600,25.920,1.778700,28.560
2026_05_08_20_10_37.012,1.840800,30.321,1.670100,25.549,1.684300,25.939,1.778700,28.560
2026_05_08_20_10_38.000,1.841100,30.330,1.667100,25.467,1.684300,25.939,1.778800,28.563
2026_05_08_20_10_39.000,1.841500,30.341,1.665200,25.415,1.684000,25.930,1.778900,28.565
2026_05_08_20_10_40.008,1.841500,30.341,1.668500,25.506,1.684400,25.941,1.779300,28.577
2026_05_08_20_10_41.002,1.842300,30.364,1.671500,25.588,1.684400,25.941,1.780000,28.596
2026_05_08_20_10_42.000,1.842000,30.356,1.673100,25.632,1.684400,25.941,1.780400,28.608
2026_05_08_20_10_43.006,1.842300,30.364,1.673200,25.634,1.684800,25.952,1.780100,28.599
2026_05_08_20_10_44.002,1.842700,30.376,1.672000,25.601,1.685100,25.961,1.780400,28.608
2026_05_08_20_10_45.001,1.843200,30.390,1.670700,25.566,1.685700,25.977,1.780900,28.622
2026_05_08_20_10_46.000,1.843200,30.390,1.669500,25.533,1.686500,25.999,1.781600,28.641
2026_05_08_20_10_47.008,1.843500,30.399,1.668900,25.516,1.687200,26.018,1.782300,28.661
2026_05_08_20_10_48.006,1.843700,30.405,1.668500,25.506,1.687200,26.018,1.781600,28.641
2026_05_08_20_10_49.000,1.844000,30.413,1.672800,25.623,1.687500,26.027,1.781500,28.639
2026_05_08_20_10_50.001,1.844300,30.422,1.678500,25.780,1.688100,26.043,1.781900,28.650
2026_05_08_20_10_51.001,1.844800,30.436,1.683200,25.909,1.688300,26.049,1.782400,28.664
2026_05_08_20_10_52.002,1.845300,30.450,1.688300,26.049,1.688700,26.060,1.783100,28.684
2026_05_08_20_10_53.005,1.845200,30.448,1.693200,26.183,1.688800,26.062,1.782800,28.675
2026_05_08_20_10_54.008,1.845600,30.459,1.691700,26.142,1.688900,26.065,1.783500,28.695
2026_05_08_20_10_55.001,1.846000,30.470,1.688100,26.043,1.689500,26.082,1.785100,28.740
2026_05_08_20_10_56.005,1.846300,30.479,1.687500,26.027,1.690100,26.098,1.785300,28.746
2026_05_08_20_10_57.000,1.846500,30.485,1.688300,26.049,1.690100,26.098,1.784900,28.734
2026_05_08_20_10_58.000,1.846800,30.493,1.690400,26.106,1.690000,26.095,1.784100,28.712
2026_05_08_20_10_59.003,1.847100,30.502,1.692400,26.161,1.690500,26.109,1.783900,28.706
2026_05_08_20_11_00.002,1.847200,30.505,1.696000,26.260,1.690900,26.120,1.784500,28.723
2026_05_08_20_11_01.000,1.847600,30.516,1.696300,26.269,1.690800,26.117,1.784800,28.731
2026_05_08_20_11_02.000,1.847900,30.525,1.691600,26.139,1.690100,26.098,1.785300,28.746
2026_05_08_20_11_03.000,1.848100,30.531,1.685600,25.974,1.690300,26.104,1.785300,28.746
2026_05_08_20_11_04.000,1.848400,30.539,1.679500,25.807,1.690400,26.106,1.785900,28.762
2026_05_08_20_11_05.008,1.848300,30.537,1.673600,25.645,1.689900,26.093,1.786000,28.765
2026_05_08_20_11_06.001,1.848300,30.537,1.668300,25.500,1.689300,26.076,1.786500,28.779
2026_05_08_20_11_07.012,1.848500,30.542,1.664800,25.404,1.689500,26.082,1.787100,28.796
